"FirstNeg" "SecondNeg" "FirstPos" "SecondPos" "TotalMechs" "TotalNeg" "TotalPos" "FalseMech1" "FalseMech2" "FalseMech3" "FalseMech4" "exRf$y"
"6009" 11 26 96 89 45 11 4 4 13 6 8 "-1"
"6010" 162 NA 0 0 12 1 0 11 0 0 0 "1"
"6011" 6 10 43 3 39 12 2 2 5 16 38 "-1"
"6012" 2 8 0 0 48 15 0 1 3 0 0 "-1"
"6013" 6 57 0 0 14 5 0 0 3 0 0 "1"
"6014" 2 103 4 0 12 2 1 0 7 10 0 "1"
"6015" 90 150 86 0 12 2 1 6 11 6 0 "1"
"6016" 132 149 0 0 13 2 0 10 12 0 0 "1"
"6017" 7 134 98 0 13 2 1 1 11 4 0 "1"
"6018" 0 0 0 0 12 0 0 0 0 0 0 "1"
"6019" 0 0 0 0 12 0 0 0 0 0 0 "1"
"6020" 7 162 0 0 13 2 0 2 12 0 0 "1"
"6021" 4 8 169 97 53 14 7 2 4 1 7 "-1"
"6022" 10 16 56 0 39 12 1 3 6 16 0 "-1"
"6023" 6 12 98 0 45 11 1 0 4 10 0 "-1"
"6024" 2 4 174 121 50 18 6 1 3 0 11 "-1"
"6025" 2 6 83 77 42 13 2 0 2 9 11 "-1"
"6026" 2 10 164 0 46 14 1 1 3 1 0 "-1"
"6027" 12 19 171 147 39 12 3 1 5 2 6 "1"
"6028" 3 7 176 151 53 17 4 1 3 1 4 "-1"
"6029" 3 166 78 1 14 2 2 1 13 7 13 "1"
"6030" 146 NA 106 0 12 1 1 11 0 3 0 "1"
"6031" 153 NA 99 0 12 1 1 11 0 4 0 "1"
"6032" 120 NA 112 0 12 1 1 10 0 2 0 "1"
"6033" 128 NA 0 0 12 1 0 10 0 0 0 "1"
"6034" 103 150 114 0 12 2 1 7 11 3 0 "1"
"6035" 137 NA 0 0 12 1 0 10 0 0 0 "1"
"6036" 153 NA 0 0 12 1 0 11 0 0 0 "1"
"6037" 167 NA 0 0 12 1 0 11 0 0 0 "1"
"6038" 3 5 191 186 49 20 6 1 2 0 1 "-1"
"6039" 2 5 91 59 51 17 3 1 3 11 18 "-1"
"6040" 20 22 148 0 36 9 1 7 8 1 0 "-1"
"6041" 24 26 0 0 42 15 0 8 9 0 0 "-1"
"6042" 13 15 128 83 48 11 2 6 8 7 15 "-1"
"6043" 8 18 0 0 47 14 0 4 10 0 0 "-1"
"6044" 11 15 0 0 46 13 0 4 7 0 0 "-1"
"6045" 8 13 0 0 46 14 0 4 5 0 0 "-1"
"6046" 6 24 19 0 33 8 1 2 10 24 0 "1"
"6047" 16 24 0 0 41 14 0 5 9 0 0 "-1"
"6048" 5 11 0 0 36 15 0 1 3 0 0 "-1"
"6049" 13 23 171 106 49 13 4 6 12 0 6 "-1"
"6050" 2 6 15 0 21 8 1 0 1 17 0 "1"
"6051" 23 34 85 39 47 13 2 12 19 9 24 "-1"
"6052" 11 15 0 0 44 15 0 3 6 0 0 "-1"
"6053" 12 18 37 0 42 13 1 5 9 20 0 "-1"
"6054" 7 10 137 0 53 19 1 3 5 6 0 "-1"
"6055" 27 34 124 53 47 11 3 13 18 5 18 "-1"
"6056" 9 14 0 0 36 10 0 5 7 0 0 "-1"
"6057" 15 24 62 61 46 13 2 7 13 14 15 "-1"
"6058" 16 18 183 157 42 11 3 6 7 3 4 "1"
"6059" 9 13 24 12 49 15 2 4 7 33 42 "-1"
"6060" 6 9 111 60 48 16 2 3 5 11 17 "-1"
"6061" 9 17 125 0 45 12 1 3 7 5 0 "-1"
"6062" 12 16 42 27 30 9 2 4 6 15 19 "-1"
"6063" 7 22 0 0 31 8 0 2 11 0 0 "-1"
"6064" 15 31 156 0 34 8 1 7 13 0 0 "-1"
"6065" 6 10 42 0 45 14 1 4 8 17 0 "-1"
"6066" 3 16 63 18 53 19 2 2 7 27 43 "-1"
"6067" 8 12 147 0 43 13 1 4 7 2 0 "-1"
"6068" 4 10 103 77 50 18 2 2 6 10 17 "-1"
"6069" 19 31 185 74 45 16 3 8 13 2 14 "-1"
"6070" 9 27 148 73 47 15 2 4 13 3 13 "-1"
"6071" 12 15 0 0 39 15 0 2 3 0 0 "-1"
"6072" 12 16 0 0 42 12 0 4 7 0 0 "-1"
"6073" 9 11 41 0 42 13 1 4 6 19 0 "-1"
"6074" 7 9 14 0 42 12 1 3 5 34 0 "-1"
"6075" 13 23 154 86 42 10 2 3 9 3 13 "-1"
"6076" 22 25 151 64 48 14 4 11 13 3 14 "-1"
"6077" 13 16 131 0 39 11 1 5 7 4 0 "-1"
"6078" 7 26 0 0 24 7 0 1 6 0 0 "-1"
"6079" 13 26 79 0 43 9 1 4 13 10 0 "-1"
"6080" 15 17 35 0 38 9 1 7 9 18 0 "-1"
"6081" 6 15 82 0 34 11 1 3 7 8 0 "1"
"6082" 3 9 0 0 42 14 0 1 2 0 0 "-1"
"6083" 8 9 70 37 47 15 2 2 3 14 28 "-1"
"6084" 9 16 31 0 44 13 1 3 7 29 0 "-1"
"6085" 18 20 187 74 43 13 2 7 8 1 11 "-1"
"6086" 10 13 49 1 43 11 2 4 5 18 42 "-1"
"6087" 14 28 122 96 48 16 4 7 14 7 10 "-1"
"6088" 5 8 55 54 40 14 2 2 4 16 17 "-1"
"6089" 0 0 2 1 13 0 2 0 0 11 12 "1"
"6090" 18 NA 4 2 15 1 2 6 0 11 13 "1"
"6091" 2 8 4 0 15 4 1 0 2 13 0 "1"
"6092" 17 18 2 0 46 13 1 9 10 44 0 "-1"
"6093" 12 14 118 100 47 14 4 4 6 9 11 "-1"
"6094" 1 14 122 0 27 8 1 0 3 6 0 "-1"
"6095" 8 11 47 0 43 11 1 4 6 16 0 "-1"
"6096" 64 131 2 1 14 2 2 6 12 12 13 "1"
"6097" 15 17 167 78 55 14 4 9 11 2 13 "-1"
"6098" 16 22 187 107 43 12 3 8 12 2 7 "-1"
"6099" 8 15 142 0 35 11 1 1 5 4 0 "-1"
"6100" 9 11 75 0 44 12 1 3 5 10 0 "-1"
"6101" 9 18 85 0 41 13 1 2 4 11 0 "-1"
"6102" 0 0 5 1 12 0 2 0 0 10 11 "1"
"6103" 0 0 3 2 12 0 2 0 0 10 11 "1"
"6104" 15 NA 61 0 40 1 1 5 0 17 0 "-1"
"6105" 0 0 0 0 45 0 0 0 0 0 0 "1"
"6106" 12 14 73 0 49 15 1 6 7 16 0 "-1"
"6107" 10 11 69 40 45 13 4 6 7 12 21 "-1"
"6108" 6 23 182 70 45 12 3 1 11 1 15 "-1"
"6109" 0 0 4 2 13 0 2 0 0 11 12 "1"
"6110" 10 19 49 0 38 11 1 2 5 12 0 "-1"
"6111" 13 17 15 0 45 11 1 6 9 36 0 "-1"
"6112" 4 132 120 0 13 2 1 0 9 5 0 "1"
"6113" 1 2 0 0 13 3 0 0 1 0 0 "1"
"6114" 1 23 2 0 14 3 1 0 4 12 0 "1"
"6115" 1 151 2 0 13 2 1 0 12 11 0 "1"
"6116" 1 3 0 0 13 4 0 0 1 0 0 "1"
"6117" 1 NA 0 0 14 1 0 0 0 0 0 "1"
"6118" 2 NA 0 0 13 1 0 1 0 0 0 "1"
"6119" 1 5 2 0 13 2 1 0 2 11 0 "1"
"6120" 9 20 101 81 54 13 7 7 12 6 9 "-1"
"6121" 10 20 80 0 42 12 1 2 8 13 0 "-1"
"6122" 17 21 0 0 43 11 0 6 9 0 0 "-1"
"6123" 6 7 116 102 52 17 2 2 3 11 15 "-1"
"6124" 4 13 99 0 40 10 1 2 5 6 0 "-1"
"6125" 9 13 171 0 46 12 1 3 6 2 0 "-1"
"6126" 18 24 104 72 36 6 3 8 10 5 8 "-1"
"6127" 18 22 151 147 50 12 4 10 13 2 3 "-1"
"6128" 1 4 0 0 13 4 0 0 1 0 0 "1"
"6129" 1 129 2 0 13 2 1 0 11 11 0 "1"
"6130" 0 0 2 1 13 0 2 0 0 11 12 "1"
"6131" 1 2 0 0 13 2 0 0 1 0 0 "1"
"6132" 2 NA 111 1 14 1 2 1 0 3 13 "1"
"6133" 152 NA 2 1 13 1 2 12 0 11 12 "1"
"6134" 3 NA 124 1 14 1 2 2 0 1 13 "1"
"6135" 1 NA 2 0 13 1 1 0 0 11 0 "1"
"6136" 2 NA 1 0 13 1 1 1 0 12 0 "1"
"6137" 9 13 175 87 49 18 3 3 5 2 17 "-1"
"6138" 7 12 120 111 45 14 2 2 5 4 5 "-1"
"6139" 8 11 139 105 36 10 2 6 9 2 6 "1"
"6140" 2 4 154 105 44 13 2 0 2 7 16 "1"
"6141" 14 27 133 108 41 9 3 1 7 6 9 "1"
"6142" 7 8 164 0 43 12 1 5 6 4 0 "1"
"6143" 7 9 160 0 42 11 1 5 7 4 0 "1"
"6144" 2 8 144 0 44 13 1 1 5 8 0 "1"
"6145" 7 19 146 40 33 9 2 2 10 1 14 "1"
"6146" 1 5 169 70 44 13 3 0 4 3 18 "1"
"6147" 1 9 167 44 39 14 2 0 7 4 16 "1"
"6148" 4 15 176 175 45 13 2 0 8 3 4 "1"
"6149" 2 4 0 0 15 8 0 1 2 0 0 "1"
"6150" 12 13 0 0 41 15 0 8 9 0 0 "1"
"6151" 3 9 46 0 41 12 1 1 5 18 0 "1"
"6152" 1 2 159 0 38 10 1 0 1 5 0 "1"
"6153" 22 30 0 0 46 20 0 4 8 0 0 "-1"
"6154" 7 12 0 0 42 14 0 5 9 0 0 "1"
"6155" 3 4 160 0 33 10 1 0 1 4 0 "1"
"6156" 2 3 152 0 41 16 1 1 2 5 0 "1"
"6157" 7 10 167 30 42 15 2 4 7 6 23 "1"
"6158" 2 7 81 0 42 13 1 0 1 16 0 "1"
"6159" 1 5 0 0 43 18 0 0 4 0 0 "1"
"6160" 3 4 52 0 44 13 1 1 2 23 0 "1"
"6161" 12 20 104 0 27 11 1 4 8 9 0 "1"
"6162" 1 9 146 0 27 5 1 0 8 2 0 "1"
"6163" 12 19 0 0 30 6 0 7 10 0 0 "1"
"6164" 4 8 154 54 41 15 2 1 5 4 18 "1"
"6165" 25 26 153 90 46 18 2 1 2 5 22 "-1"
"6166" 2 6 141 0 43 12 1 1 4 9 0 "1"
"6167" 25 31 97 0 46 19 1 1 4 13 0 "-1"
"6168" 9 12 184 161 42 12 2 6 8 1 6 "1"
"6169" 5 9 168 0 43 15 1 2 6 5 0 "1"
"6170" 9 11 118 76 42 12 3 5 7 8 15 "1"
"6171" 1 3 178 0 38 10 1 0 2 0 0 "1"
"6172" 1 2 169 0 38 9 1 0 1 1 0 "1"
"6173" 1 3 0 0 38 8 0 0 2 0 0 "1"
"6174" 3 7 155 34 41 8 4 2 6 5 20 "1"
"6175" 3 6 160 0 43 15 1 2 5 4 0 "1"
"6176" 4 9 166 161 39 12 3 2 7 3 4 "1"
"6177" 10 20 19 0 21 8 1 2 6 15 0 "1"
"6178" 1 3 131 0 42 12 1 0 2 9 0 "1"
"6179" 2 10 153 0 36 12 1 1 6 2 0 "1"
"6180" 13 16 146 0 32 12 1 10 12 3 0 "1"
"6181" 3 5 126 0 40 14 1 0 1 8 0 "1"
"6182" 4 6 152 0 42 16 1 1 3 8 0 "1"
"6183" 10 12 135 128 45 11 3 5 6 10 11 "1"
"6184" 1 2 43 0 43 15 1 0 1 21 0 "1"
"6185" 1 8 167 106 42 12 2 0 5 5 13 "1"
"6186" 6 7 134 56 44 15 2 3 4 10 21 "1"
"6187" 4 6 165 0 42 15 1 0 2 5 0 "1"
"6188" 1 4 114 0 9 2 1 0 1 1 0 "1"
"6189" 11 21 4 0 9 2 1 2 4 7 0 "1"
"6190" 2 9 1 0 10 2 1 1 2 9 0 "1"
"6191" 1 3 158 128 44 15 2 0 2 4 11 "1"
"6192" 5 6 37 30 42 13 2 3 4 21 23 "1"
"6193" 5 8 0 0 29 10 0 3 5 0 0 "1"
"6194" 6 7 173 145 39 7 4 4 5 1 5 "1"
"6195" 1 4 85 0 10 3 1 0 1 4 0 "1"
"6196" 7 14 169 167 48 12 6 1 2 6 8 "1"
"6197" 7 11 83 0 38 13 1 6 9 9 0 "1"
"6198" 3 9 153 56 39 14 2 1 7 2 13 "1"
"6199" 4 6 172 0 38 11 1 2 4 1 0 "1"
"6200" 3 5 151 0 41 13 1 2 4 7 0 "1"
"6201" 6 NA 1 0 9 1 1 2 0 8 0 "1"
"6202" 2 6 0 0 8 2 0 0 1 0 0 "1"
"6203" 0 0 50 0 43 0 1 0 0 22 0 "1"
"6204" 0 0 0 0 39 0 0 0 0 0 0 "1"
"6205" 4 11 165 141 45 15 3 0 4 5 11 "1"
"6206" 5 7 151 135 41 11 2 3 4 5 8 "1"
"6207" 4 12 151 0 41 16 1 2 8 4 0 "1"
"6208" 1 NA 0 0 7 1 0 0 0 0 0 "1"
"6209" 12 15 170 60 39 11 2 0 3 3 19 "-1"
"6210" 1 3 28 0 39 12 1 0 2 21 0 "1"
"6211" 4 15 0 0 9 3 0 0 1 0 0 "1"
"6212" 2 3 0 0 8 3 0 0 1 0 0 "1"
"6213" 1 4 0 0 9 3 0 0 1 0 0 "1"
"6214" 3 NA 1 0 10 1 1 1 0 9 0 "1"
"6215" 2 3 0 0 10 4 0 0 1 0 0 "1"
"6216" 1 NA 0 0 9 1 0 0 0 0 0 "1"
"6217" 0 0 0 0 9 0 0 0 0 0 0 "1"
"6218" 1 3 6 0 10 3 1 0 1 7 0 "1"
"6219" 11 13 167 125 46 12 3 3 5 5 10 "1"
"6220" 5 11 158 56 42 12 2 1 5 6 19 "1"
"6221" 33 42 112 0 44 11 1 9 14 16 0 "1"
"6222" 21 32 107 0 46 20 1 0 4 15 0 "-1"
"6223" 3 5 173 0 38 16 1 0 1 2 0 "1"
"6224" 2 5 108 39 45 14 2 1 4 12 24 "1"
"6225" 14 15 175 52 37 14 2 0 1 1 18 "-1"
"6226" 9 12 168 164 45 12 4 4 6 4 6 "1"
"6227" 3 8 0 0 10 3 0 0 2 0 0 "1"
"6228" 1 11 3 0 10 3 1 0 2 8 0 "1"
"6229" 10 NA 2 0 8 1 1 1 0 7 0 "1"
"6230" 1 12 0 0 8 2 0 0 2 0 0 "1"
"6231" 1 7 146 0 10 2 1 0 1 0 0 "1"
"6232" 1 4 23 0 9 2 1 0 1 4 0 "1"
"6233" 1 10 137 0 10 2 1 0 1 0 0 "1"
"6234" 1 4 0 0 9 3 0 0 1 0 0 "1"
"6235" 0 0 4 3 9 0 2 0 0 7 8 "1"
"6236" 24 46 98 0 46 19 1 0 9 17 0 "-1"
"6237" 3 5 0 0 40 14 0 1 3 0 0 "1"
"6238" 5 70 113 6 21 4 2 3 10 4 16 "1"
"6239" 8 20 181 126 14 4 2 1 3 0 2 "1"
"6240" 1 6 7 0 23 7 1 0 2 19 0 "-1"
"6241" 3 29 0 0 14 5 0 1 4 0 0 "1"
"6242" 1 23 0 0 15 6 0 0 3 0 0 "1"
"6243" 2 8 0 0 19 6 0 1 5 0 0 "-1"
"6244" 107 142 1 0 10 2 1 6 8 9 0 "1"
"6245" 1 NA 18 8 14 1 2 0 0 7 9 "-1"
"6246" 1 NA 11 0 10 1 1 0 0 7 0 "1"
"6247" 3 8 7 0 21 3 1 2 5 16 0 "-1"
"6248" 4 8 53 29 28 8 6 2 5 12 15 "1"
"6249" 2 9 0 0 16 6 0 1 3 0 0 "-1"
"6250" 9 NA 1 0 12 1 1 2 0 11 0 "1"
"6251" 43 86 3 0 21 4 1 7 10 19 0 "1"
"6252" 2 3 188 34 39 9 7 1 2 1 24 "-1"
"6253" 2 35 0 0 16 5 0 1 6 0 0 "-1"
"6254" 12 90 32 0 6 3 1 0 3 4 0 "1"
"6255" 3 8 6 4 22 7 2 2 5 17 18 "-1"
"6256" 98 NA 0 0 10 1 0 6 0 0 0 "1"
"6257" 10 156 42 8 22 2 2 1 16 14 21 "1"
"6258" 7 8 0 0 16 5 0 4 5 0 0 "1"
"6259" 2 9 0 0 19 6 0 1 4 0 0 "-1"
"6260" 5 15 8 0 22 6 1 3 5 17 0 "-1"
"6261" 77 99 0 0 10 2 0 5 8 0 0 "1"
"6262" 19 132 23 0 14 3 1 1 11 10 0 "1"
"6263" 11 79 4 0 14 2 1 3 6 12 0 "1"
"6264" 1 2 171 65 39 9 7 0 1 1 19 "-1"
"6265" 1 63 0 0 15 6 0 0 5 0 0 "1"
"6266" 1 4 181 136 39 10 6 0 3 2 6 "-1"
"6267" 1 31 0 0 18 3 0 0 9 0 0 "-1"
"6268" 9 13 0 0 16 4 0 4 5 0 0 "1"
"6269" 136 NA 3 0 13 1 1 11 0 11 0 "1"
"6270" 23 78 2 0 21 4 1 5 11 20 0 "1"
"6271" 38 82 3 0 21 4 1 5 11 19 0 "1"
"6272" 21 55 0 0 21 5 0 5 10 0 0 "1"
"6273" 152 NA 21 0 10 1 1 9 0 8 0 "1"
"6274" 86 97 0 0 12 5 0 5 6 0 0 "1"
"6275" 5 12 6 0 17 3 1 4 6 11 0 "1"
"6276" 1 5 20 11 30 7 4 0 3 16 20 "1"
"6277" 1 11 64 0 18 3 1 0 6 7 0 "-1"
"6278" 13 NA 3 0 12 1 1 2 0 11 0 "1"
"6279" 18 NA 3 0 14 1 1 2 0 13 0 "1"
"6280" 6 7 19 0 18 5 1 0 1 10 0 "-1"
"6281" 3 NA 139 4 19 1 2 2 0 1 15 "-1"
"6282" 2 NA 9 4 15 1 2 1 0 9 11 "-1"
"6283" 1 12 25 0 18 3 1 0 6 8 0 "-1"
"6284" 5 24 19 7 18 2 2 3 8 10 13 "1"
"6285" 1 12 4 0 17 2 1 0 5 13 0 "-1"
"6286" 6 35 16 0 20 2 1 5 8 12 0 "1"
"6287" 4 8 20 15 36 6 5 2 5 22 24 "1"
"6288" 11 29 139 0 33 8 1 3 5 14 0 "1"
"6289" 1 2 8 7 31 4 4 0 1 23 24 "1"
"6290" 1 69 8 4 15 2 2 0 9 11 12 "-1"
"6291" 3 9 0 0 19 4 0 2 4 0 0 "-1"
"6292" 9 127 0 0 19 2 0 4 16 0 0 "1"
"6293" 34 119 2 0 18 2 1 5 14 17 0 "1"
"6294" 83 140 161 149 36 6 6 11 20 6 10 "1"
"6295" 2 3 27 18 37 7 6 1 2 19 22 "-1"
"6296" 0 0 164 0 14 0 1 0 0 0 0 "1"
"6297" 2 NA 0 0 10 1 0 0 0 0 0 "1"
"6298" 112 NA 150 0 12 1 1 8 0 0 0 "1"
"6299" 0 0 2 1 12 0 2 0 0 10 11 "1"
"6300" 3 NA 1 0 9 1 1 1 0 8 0 "1"
"6301" 4 6 13 5 37 13 3 2 4 26 33 "1"
"6302" 64 NA 146 0 10 1 1 2 0 1 0 "1"
"6303" 0 0 0 0 19 0 0 0 0 0 0 "1"
"6304" 2 3 22 21 31 6 6 1 2 17 18 "-1"
"6305" 111 NA 3 0 14 1 1 12 0 12 0 "1"
"6306" 1 3 0 0 13 3 0 0 2 0 0 "1"
"6307" 2 4 10 8 31 6 4 0 2 23 25 "1"
"6308" 2 10 75 22 17 3 2 0 4 7 10 "-1"
"6309" 0 0 137 0 11 0 1 0 0 1 0 "1"
"6310" 13 25 2 0 25 2 1 3 8 24 0 "1"
"6311" 3 4 13 12 31 7 5 1 2 20 21 "1"
"6312" 2 4 19 10 36 6 6 1 3 22 26 "1"
"6313" 3 4 27 17 42 6 6 2 3 22 26 "-1"
"6314" 43 140 170 166 36 6 8 8 20 3 4 "1"
"6315" 0 0 29 14 32 0 8 0 0 16 22 "1"
"6316" 11 12 21 9 40 3 2 8 9 24 33 "-1"
"6317" 3 4 135 24 42 7 6 1 2 6 23 "-1"
"6318" 3 4 176 8 34 7 4 2 3 1 26 "-1"
"6319" 0 0 3 2 14 0 2 0 0 12 13 "1"
"6320" 2 4 191 179 36 4 9 1 3 0 3 "1"
"6321" 2 4 171 60 39 9 7 1 3 1 19 "-1"
"6322" 7 19 8 0 19 3 1 3 6 14 0 "1"
"6323" 9 48 149 3 18 2 2 4 6 4 15 "1"
"6324" 2 15 58 16 16 3 3 1 3 6 11 "-1"
"6325" 2 28 13 4 26 4 2 1 9 20 22 "-1"
"6326" 10 146 156 140 36 7 5 3 24 7 14 "1"
"6327" 5 6 27 16 40 7 7 3 4 21 26 "1"
"6328" 2 4 28 13 36 6 4 0 2 16 25 "1"
"6329" 51 120 160 159 36 6 6 8 15 8 9 "1"
"6330" 1 3 14 12 33 7 5 0 1 22 23 "1"
"6331" 2 6 22 14 36 6 5 1 4 21 24 "1"
"6332" 1 4 15 14 33 7 4 0 2 22 23 "1"
"6333" 1 2 16 14 33 7 5 0 1 22 23 "1"
"6334" 3 5 184 55 40 6 5 2 3 1 15 "-1"
"6335" 1 2 167 41 38 10 6 0 1 3 20 "-1"
"6336" 7 NA 0 0 19 1 0 4 0 0 0 "1"
"6337" 5 163 0 0 17 4 0 1 14 0 0 "1"
"6338" 1 3 182 0 15 4 1 0 1 1 0 "1"
"6339" 1 4 98 3 22 7 2 0 2 8 20 "-1"
"6340" 3 110 0 0 13 5 0 0 9 0 0 "1"
"6341" 4 22 0 0 14 6 0 1 4 0 0 "1"
"6342" 9 71 0 0 18 5 0 4 9 0 0 "1"
"6343" 1 3 12 0 10 4 1 0 1 7 0 "-1"
"6344" 0 0 3 0 14 0 1 0 0 13 0 "1"
"6345" 1 12 0 0 9 2 0 0 1 0 0 "-1"
"6346" 16 NA 108 0 18 1 1 4 0 4 0 "1"
"6347" 6 7 25 5 26 7 4 3 4 14 23 "-1"
"6348" 7 136 0 0 12 5 0 1 8 0 0 "1"
"6349" 0 0 187 0 10 0 1 0 0 0 0 "1"
"6350" 88 89 0 0 19 4 0 8 9 0 0 "1"
"6351" 1 2 10 8 36 10 4 0 1 28 29 "-1"
"6352" 92 156 0 0 12 4 0 6 9 0 0 "1"
"6353" 135 146 0 0 4 3 0 1 2 0 0 "1"
"6354" 8 31 0 0 20 6 0 4 7 0 0 "1"
"6355" 0 0 192 0 10 0 1 0 0 0 0 "1"
"6356" 5 76 191 0 21 2 1 0 9 1 0 "1"
"6357" 4 81 0 0 12 5 0 0 5 0 0 "1"
"6358" 7 18 148 0 16 5 1 2 4 2 0 "1"
"6359" 28 71 0 0 20 5 0 6 11 0 0 "1"
"6360" 119 127 0 0 8 2 0 6 7 0 0 "1"
"6361" 1 2 0 0 15 5 0 0 1 0 0 "-1"
"6362" 10 NA 188 0 12 1 1 2 0 0 0 "1"
"6363" 1 3 12 9 36 10 4 0 2 28 30 "-1"
"6364" 2 17 178 53 14 5 2 0 1 0 7 "1"
"6365" 3 4 46 41 36 10 5 2 3 20 23 "-1"
"6366" 134 NA 189 54 15 1 2 8 0 2 10 "1"
"6367" 62 138 0 0 13 4 0 4 9 0 0 "1"
"6368" 0 0 191 1 13 0 2 0 0 1 12 "1"
"6369" 51 94 0 0 19 4 0 7 10 0 0 "1"
"6370" 99 110 0 0 19 4 0 11 12 0 0 "1"
"6371" 79 93 168 0 19 4 1 9 11 1 0 "1"
"6372" 0 0 183 0 9 0 1 0 0 1 0 "1"
"6373" 5 11 194 122 11 4 2 0 1 0 2 "1"
"6374" 4 158 147 0 13 2 1 1 11 2 0 "1"
"6375" 1 4 9 8 27 8 3 0 2 20 21 "-1"
"6376" 11 129 0 0 13 2 0 2 11 0 0 "1"
"6377" 1 2 0 0 15 3 0 0 1 0 0 "-1"
"6378" 104 NA 0 0 13 1 0 7 0 0 0 "1"
"6379" 15 90 64 0 15 2 1 5 12 5 0 "-1"
"6380" 0 0 0 0 18 0 0 0 0 0 0 "1"
"6381" 1 2 10 0 15 2 1 0 1 11 0 "-1"
"6382" 10 86 0 0 14 2 0 2 8 0 0 "1"
"6383" 1 2 0 0 16 4 0 0 1 0 0 "-1"
"6384" 2 10 4 0 18 2 1 1 5 15 0 "-1"
"6385" 7 156 0 0 17 2 0 0 16 0 0 "1"
"6386" 7 8 11 4 31 6 3 3 4 24 29 "-1"
"6387" 2 4 30 21 33 7 3 0 1 16 19 "-1"
"6388" 5 11 18 8 26 5 2 1 5 16 22 "-1"
"6389" 57 NA 3 0 11 1 1 5 0 10 0 "1"
"6390" 7 112 162 0 16 2 1 2 12 0 0 "1"
"6391" 7 157 0 0 15 2 0 0 14 0 0 "1"
"6392" 81 115 1 0 15 2 1 10 13 14 0 "1"
"6393" 6 9 40 11 31 6 4 1 4 14 24 "-1"
"6394" 2 3 71 23 36 7 6 1 2 8 22 "-1"
"6395" 0 0 0 0 14 0 0 0 0 0 0 "1"
"6396" 3 NA 0 0 9 1 0 0 0 0 0 "1"
"6397" 17 NA 0 0 11 1 0 1 0 0 0 "1"
"6398" 0 0 13 2 12 0 2 0 0 10 11 "1"
"6399" 1 6 0 0 8 2 0 0 1 0 0 "1"
"6400" 2 5 13 12 37 13 3 0 3 26 27 "-1"
"6401" 0 0 149 48 11 0 2 0 0 3 7 "1"
"6402" 0 0 0 0 18 0 0 0 0 0 0 "1"
"6403" 2 3 30 11 28 6 5 1 2 14 18 "-1"
"6404" 0 0 190 0 12 0 1 0 0 0 0 "1"
"6405" 1 6 0 0 11 3 0 0 2 0 0 "-1"
"6406" 11 12 2 0 26 7 1 5 6 25 0 "-1"
"6407" 1 4 59 0 18 4 1 0 1 7 0 "-1"
"6408" 0 0 0 0 11 0 0 0 0 0 0 "1"
"6409" 14 63 0 0 21 2 0 0 10 0 0 "1"
"6410" 4 5 13 7 37 9 2 1 2 29 33 "-1"
"6411" 8 9 11 7 31 6 4 4 5 24 27 "-1"
"6412" 115 138 158 155 33 4 5 16 21 5 6 "1"
"6413" 8 11 45 18 32 6 6 2 4 15 22 "-1"
"6414" 124 NA 163 156 27 1 5 13 0 3 5 "1"
"6415" 2 8 7 6 31 2 5 1 7 24 25 "-1"
"6416" 7 138 158 146 33 5 6 1 20 6 9 "1"
"6417" 2 3 5 4 32 8 3 1 2 27 28 "-1"
"6418" 1 3 10 0 15 2 1 0 1 12 0 "-1"
"6419" 6 78 184 164 32 4 6 1 11 2 4 "1"
"6420" 1 2 7 6 36 10 4 0 1 30 31 "-1"
"6421" 15 32 0 0 15 3 0 2 5 0 0 "1"
"6422" 5 68 0 0 16 2 0 0 7 0 0 "1"
"6423" 1 5 86 0 16 4 1 0 1 4 0 "-1"
"6424" 2 85 118 21 25 4 2 0 11 7 20 "1"
"6425" 4 7 40 17 32 7 5 1 2 16 22 "-1"
"6426" 8 10 21 11 34 7 4 3 5 22 27 "-1"
"6427" 4 9 19 11 31 5 4 1 4 19 24 "-1"
"6428" 8 14 11 9 31 6 4 2 7 25 27 "-1"
"6429" 3 7 18 10 39 9 2 0 2 28 33 "-1"
"6430" 8 9 20 6 31 6 3 3 4 19 28 "-1"
"6431" 2 4 8 0 39 9 1 0 2 34 0 "-1"
"6432" 6 13 17 12 39 9 2 2 7 28 32 "-1"
"6433" 126 134 153 151 31 5 4 18 19 4 6 "1"
"6434" 2 3 63 41 36 10 5 1 2 15 20 "-1"
"6435" 7 NA 0 0 16 1 0 0 0 0 0 "1"
"6436" 0 0 52 22 36 0 2 0 0 10 19 "1"
"6437" 7 NA 156 36 61 1 3 5 0 15 37 "1"
"6438" 147 NA 48 0 51 1 1 37 0 28 0 "1"
"6439" 20 NA 0 0 43 1 0 16 0 0 0 "1"
"6440" 14 NA 0 0 42 1 0 10 0 0 0 "1"
"6441" 0 0 150 37 50 0 2 0 0 6 27 "1"
"6442" 0 0 0 0 32 0 0 0 0 0 0 "1"
"6443" 14 NA 149 53 49 1 3 12 0 6 16 "1"
"6444" 11 NA 25 0 36 1 1 9 0 18 0 "1"
"6445" 17 67 43 0 44 2 1 10 29 19 0 "1"
"6446" 0 0 34 10 28 0 2 0 0 11 20 "1"
"6447" 0 0 57 0 43 0 1 0 0 18 0 "1"
"6448" 21 34 0 0 40 2 0 14 20 0 0 "1"
"6449" 5 NA 61 0 39 1 1 3 0 12 0 "1"
